ID,Title,AddressLine1,Town,StateOrProvince,Postcode,CountryID,Latitude,Longitude,DistanceUnit,RelatedURL,AccessComments,ContactTelephone1,ContactEmail,AddressLine2,ContactTelephone2
131405,Sant Jordi Boutique Hotel,Carrer del Turisme,Calella,,8370,210,41.611299,2.649424,0,,,+34 93 766 19 19,,,
131393,Hotel Ibis Styles Arnedo,Paseo Constitucion,Arnedo,,26580,210,42.224574,-2.108609,0,,,+34 941 38 01 00,,,
131326,Playacanela Hotel,Av. de la Mojarra,Ayamonte,,21409,210,37.183457,-7.345572,0,,Only by reservation,+ 34 959479545,,,
131272,EDP Posada de Llanes,Estación de Servicio GALP,Posada de Llanes,Asturias,,210,43.4326224954971,-4.85817418504917,0,,,,,,
131267,"Parking Avenida del Mediterráneo, Ayuntamiento de Cartagena",Avenida del Mediterráneo,Cartagena,Murcia,30370,210,37.6542287844066,-0.719440057480142,0,https://www.cartagena.es/plantillas/2.asp?pt_idpag=2582,,,,La Manga del Mar Menor,
131266,"Oficina de Turismo Puertas de San José, Ayuntamiento de Cartagena",Plaza de las Puertas de San José,Cartagena,Murcia,30203,210,37.6037219862371,-0.978073896628075,0,https://www.cartagena.es/plantillas/2.asp?pt_idpag=2582,,,,,
131265,"Casa de la Juventud, Ayuntamiento de Cartagena",Paseo de Alfonso XIII,Cartagena,Murcia,30203,210,37.6070435284726,-0.980649723701163,0,https://www.cartagena.es/plantillas/2.asp?pt_idpag=2582,,,,,
131264,Calle de Pompeu Fabra,Calle de Pompeu Fabra,Hostalric,Selva,17450,210,41.7408589,2.6233577,0,https://www.chargeandparking.es/,,,,,
131200,Petrem ,"Plaça Industrial Torroella, 12A",Girona ,Girona,17097,210,41.9894166953218,2.79551898917555,0,,Estación de seevicio,,,,
131175,EDRR La Seu d'Urgell,Cami Real de Cerdanya 7,La Seu d'Urgell,Lleida,25700,210,42.3589219765641,1.46324282956755,0,,Close to the Tesla Supercharger,,,,
131174,E.S. Galp Avenida das Mariñas,Avenida das Mariñas,Oleiros,A Coruña,15172,210,43.328843556767,-8.36621458786453,0,,Opens 7 AM till 11 PM,,,,
131173,Easycharger Outeiro de Rei,Autovia a 6 kM 507 / Rua F,Outeiro de Rei,Lugo,27150,210,43.107081,-7.60496,0,https://easycharger.es/,,,,,
131172,Hotel restaurante Torremar,Autovia A-2 Km 154 / Carretera de Lodares,Medinaceli,Soria,42240,210,41.189405,-2.401425,0,http://www.wenea.com/,App required,,,,
131165,Hotel Claridge,Plaza del Conde de Casal 6,Madrid,Madrid,28007,210,40.40624839329729,-3.6692776247764414,0,http://www.hotelclaridge.com/,,+34 91 551 94 00,reservas@hotelclaridge.com,,
131126,Mercadona Paseo Ramón y Cajal (Huesca),"Paseo Ramón y Cajal, 90",Huesca,Huesca, 22006,210,42.1396626819663,-0.39477249985066,0,,,,,,
131123,Aparcamiento Junta de Castilla y León,Avenida Reyes Leoneses 12,León,León,24008,210,42.6034749824998,-5.58011444454701,0,https://www.leonecocity.es/,Acceso libre,606 67 61 65,info@leonecocity.es,,
131025,Aracena - Honestcharging,"Aparcamiento de la Feria, A-470",Aracena,Huelva,21200,210,37.8888902509943,-6.57020597295787,0,http://blaudrive.com/,,626435701,,,
130992,Travessia del Cavall Bernat,Travessia del Cavall Bernat,Castell-Platja d'Aro,Baix Empordà,17250,210,41.8198172229887,3.06991758450079,0,https://www.e-mobilitat.cat/,,0900250260,e-mobilitat@estabanell.cat,,
130957,Punt recàrrega elèctrica cotxes i motos,"Passatge de les Moreres, 25280 Solsona, Lleida",Solsona,Lleida,25280,210,41.9943051350207,1.52022940777442,0,,,,,,
130594,Centro Comercial Puerta de Algete,Calle Mayor 62,Algete,Madrid,28110,210,40.5969467920784,-3.50718419279144,0,http://www.viaris.orbis.es/es/,Junto al Aldi y al Ahorramás,,,,
130198,Iberdrola Villajoyosa,C/ Pianista Gonzalo Soriano s/n,Villajoyosa,Alicante,03570,210,38.5120694874307,-0.232357673312208,0,https://play.google.com/store/apps/details?id=es.iberdrola.recargaverde&hl=es_419,"In the street, in front of Chocolates Valor",+34900929293,smartmobility@iberdrola.es,Opposite of Chocolates Valor,900929293
130196,E.S. Anoeta - AVIA,"Begiristain Dok. PS, 75",Donostia-San Sebastian,Gipuzkoa,20014,210,43.2972084988535,-1.96615249486365,0,,,+34900224522,,,
130195,Plaza Ugarteko,"Ugarteko, 1",Bilbao,Bizkaia,48014,210,43.273563687744,-2.95474777296931,0,,,+34900224522,,,
130194,Lehendakari Leizaola 5,"Euskadi, 1",Bilbao,Bizkaia,48071,210,43.2671539227433,-2.93952000483159,0,,,+34900224522,,,
130193,Elcano 9,"Elcano, 9",Bilbao,Bizkaia,48008,210,43.2623841725375,-2.93456053942327,0,,,+34900224522,,,
130192,Paseo Uribitarte 3,"Paseo Uribitarte, 3",Bilbao,Bizkaia,48001,210,43.2648321943264,-2.92716652018828,0,,,+34900224522,,,
130191,Gernika Lorategia 25,"Gernika Lorategia, 25",Bilbao,Bizkaia,48003,210,43.249040715589,-2.92653308704041,0,,,+34900224522,,,
130190,AVIA E.S. Arrasate,"Barrio de San Andrés, 7",Mondragón,Gipuzkoa,20500,210,43.0487389303412,-2.49738581820361,0,,,+34900224522,,,
130189,E.S. Gasogas Olaberria - AVIA,"Barrio Yurre, s/n",Olaberria,Gipuzkoa,20212,210,43.0393044112183,-2.21691448471552,0,,Behind the gas station.,+34900224522,,,
130062,E.S. Adenor - Manresa - AVIA,Carrer d'Agustí Coll 18,Manresa,Barcelona,08243,210,41.7241152293938,1.84898244733427,0,https://www.iberdrola.es/movilidad-electrica/recarga-fuera-de-casa,,900224522,SmartMobility@iberdrola.es,,
130058,Mercadona,Avenida San Pablo s/n,Villanueva del Pardillo,Madrid,28229,210,40.490078987082,-3.95560212885653,0,,,,,,
130047,Centrolid,Euro 2,Valladolid,Valladolid,47009,210,41.6742137120257,-4.72080119922805,0,,,900224522,,,
130046,E.S. Avia - Unquera,"Carretera Nacional A-8, Km. 279",Pesués,Cantabria,39560,210,43.3751057243969,-4.50253631870339,0,https://www.iberdrola.es/movilidad-electrica/recarga-fuera-de-casa,,900224522,SmartMobility@iberdrola.es,,
129973,EDP Charge Point,Biblioteca Municipal de Sobrescobio,Rioseco,Asturias,33993,210,43.221746192254,-5.45755031419981,0,,,,,,
129839,E.S. Avia - Encinas de Abajo,"Ctra. N501, Km 77.1",Encinas de Abajo,Salamanca,37893,210,40.9320064876581,-5.46667354118597,0,https://www.iberdrola.es/movilidad-electrica/recarga-fuera-de-casa,,900224522,SmartMobility@iberdrola.es,,
129835,E.S. Adenor - Tartessos,Plaza Tartessos,Huelva,Huelva,21007,210,37.3061354314404,-6.87291609880845,0,https://www.iberdrola.es/movilidad-electrica/recarga-fuera-de-casa,,900224522,SmartMobility@iberdrola.es,,
129832,E.S. Avia Dacar - Aranda de Duero,"Bemposta 97, Polígono Industrial Allenduero",Aranda de Duero,Burgos,09400,210,41.6705595114023,-3.70714906840374,0,https://www.iberdrola.es/movilidad-electrica/recarga-fuera-de-casa,,900224522,SmartMobility@iberdrola.es,,947507177
129806,Ayuntamiento de Alberic,Avda. de la Muntanyeta,Alberique,Valencia,46292,210,39.1200225887505,-0.524032332858042,0,http://www.alberic.es/,"Salida 383 de la A7. Entrando a la localidad, girar en la primera intersección a la izquierda.",962440066,,,
129725,E.S. Adenor - Cuenca,"Av. de los Reyes Católicos, 76",Cuenca,Cuenca,16003,210,40.0591462,-2.1388082,0,https://www.iberdrola.es/movilidad-electrica/recarga-fuera-de-casa,,900929293,SmartMobility@iberdrola.es,,
129724,E.S. Adenor - El Molino II,"N-430, 9-11",Ciudad Real,Ciudad Real,13005,210,38.9875348237672,-3.91412418793175,0,https://www.iberdrola.es/movilidad-electrica/recarga-fuera-de-casa,,900929293,SmartMobility@iberdrola.es,,
129654,E.S. Adenor - Rivas Vaciamadrid,Calle de Severo Ochoa,Rivas-Vaciamadrid,Madrid,28521,210,40.3305059527056,-3.52441046559352,0,https://www.iberdrola.es/movilidad-electrica/recarga-fuera-de-casa,,900929293,SmartMobility@iberdrola.es,,
129157,Parking Centro Comercial Plaza Estación,"Calle de Hungría, 8",Fuenlabrada,Madrid,28943,210,40.2829236844836,-3.8018072308904,0,https://www.creara.es/contacto,"Las 4 plazas equipadas con puntos de carga están en la planta -1 del parking en la zona H12 y están pintadas en verde, están equipadas con wallbox de conector tipo 2 de 22kW a 32A que se activan mediante tarjeta RFID o una aplicación de móvil gestionada por ""Creara"".
",673271318,comunicacion@creara.es,,916 49 02 90
128640,Reocín Supercharger,Barrio la Veguilla,Reocín,Cantabria,39538 ,210,43.3556795123964,-4.09493436970979,0,,Behind Hotel Puerta de Santillana,,,Reocín,
128436,Mercadona Humanes de Madrid,"Calle de Santiago Ramón y Cajal, s/n",Humanes de Madrid,Madrid,28970,210,40.2594312429904,-3.82062972674248,0,https://info.mercadona.es/es/atencion-al-cliente,"Está situado en el parking subterraneo (planta -1) del Mercadona de Humanes de Madrid, según entras a mano derecha están las 2 plazas pintadas de verde.",810 51 08 79,sugerencias@mercadona.es,,
128422,Village centre,Canillas de Aceituno,Malaga,Andalucia,29716,210,36.8731665,-4.0821261,0,,On street chargepoint,,,,
127953,E.S Acitain,Barrena Kalea,Guipúzcoa,Guipúzcoa,20600,210,43.189995923472,-2.45436798127616,0,,,,,Azitain,
127400,La Rodona,Carrer del Doctor Zamenhof,Olot,Girona,17800,210,42.1889310912896,2.49905371727209,0,,,,,,
127387,Caspe," Calle Isabel la Católica, 12",Caspe,Zaragoza,50700,210,41.234994,-0.043168,0,http://www.caspe.es,,976639066,serviciostecnicos@caspe.es,,
126316,Hotel Canyelles Platja,Av. Diaz Pacheco,Rosas,,17480,210,42.247856,3.195862,0,,,+34 972 25 65 00,,,
126245,Camping & Resort Sanguli Salou,Vial de Cavet (T-325),Salou,Tarragona,438040,210,41.0808796424772,1.11059429067882,0,,,,,,
126136,Avenida de Eduardo Guitián,Avenida de Eduardo Guitián,Guadalajara,Guadalajara,19002,210,40.6229994308739,-3.16657675277111,0,,-1,,,Amistad,
125471,Avinguda de Rohde,Avinguda de Rohde,Alto Ampurdán,Alto Ampurdán,17480,210,42.2650345501283,3.17072701602979,0,,,,,el Mas Mates,
125365,"E.S. Cepsa, Grado",Carretera de San Pelayo 9,Grado,Asturias,33820,210,43.3933917904095,-6.06403625784196,0,,,,,,
125364,EdRR Cardedeu,"Dr. Klein, 106",Cardedeu,Barcelona,08440,210,41.6392579401474,2.3612755681421,0,,app evcharge ,,,,
125363,Aparcamiento campus universitario (Universidad de Oviedo),Calle Gonzalo Gutierrez Quiros,Mieres,Asturias,33600,210,43.241072,-5.776135,0,,,,,,
121804,PDRR Centelles,Passeig Sant Feliu de Codines,centelles,Catalunya,08540,210,41.7983756054635,2.21547503817692,0,,,,,85,
119056,Easycharger Panadella,N-2,Anoia,Anoia,,210,41.6170005686953,1.39979672732886,0,,,,,Montmaneu,
119045,PDRR Horta de Sant Joan,Avinguda de la Generalitat de Catalunya,Horta de Sant Joan,Tierra Alta,43596,210,40.9568576197737,0.315548112990655,0,,,,,Mas del Ros,
118990,Ronda de Santa Eulàlia,Ronda de Santa Eulàlia,Pallejà,Baix Llobregat,08780,210,41.419177959003974,2.001252668392567,0,http://www.amb.cat/electrolineres,AMB,93 475 15 47,,,
118853,Terra Dominicata - Hotel & Winery,Hotel Terra Dominicata,Escaladei,Tarragona,43379,210,41.24561,0.795513,0,,,+34 877 91 22 92,,,
118756,Estacion de Autobuses Fraga,Paseo de la Constitución,Bajo Cinca / Baix Cinca,Bajo Cinca / Baix Cinca,22520,210,41.5226333581588,0.344129154881216,0,,,,,Fraga,
118612,Calle Las Cabezas 26,Poligono Industrial,Villacañas,Toledo,45860,210,39.6128418427617,-3.35534576553096,0,http://www.gfmfotovoltaica.com/,,925195784,info@gfmfotovoltaica.com,,
118467,Gasolwin La Carolina,"Ctra. Madrid-Cadiz N-IV, Km 269.2",La Carolina,Jaen,23200,210,38.2676083111203,-3.61209852408683,0,http://gasolwin.com/,,655043508 (9 a 20h),tecnico@gasolwin.com,,
118463,Fonda Margalef,Fonda Margalef,Margalef,Tarragona,43371,210,41.2849470321314,0.756037800118634,0,,,,,,
118403,Hotel Terradets,Ctra. Balaguer-Tremp,Cellers,,25631,210,42.068985,0.883274,0,,,+34 973 65 11 20,,,
118355,Sercotel Ciutat d'Alcoi,Colon,Alcoi,Alacant,3802,210,38.698013,-0.480614,0,,,+34 965 33 36 06,,,
118345,Sercotel Ciutat de Montcada,Carrer de Verdi,Montcada i Reixach,Barcelona,8110,210,41.495572,2.18038,0,,,+34935 664 132,,,
118253,Real Club de Golf la Herrería-Crta. Robledo Chavela S/N,Real Club de Golf la Herrería-Crta. Robledo Chavela S/N,San Lorenzo de El Escorial,San Lorenzo de El Escorial,28 200,210,40.58078,-4.15873,0,,,,,,
118250,Plaza de Calvo Sotelo 5,Plaza de Calvo Sotelo 5,Braojos de la Sierra,Madrid,28 737,210,41.039425,-3.642411,0,,,,,,
118249,Nacex Salamanca,Calle Vertical 4ª,Carbajosa de la Sagrada,Campo de Salamanca,37188,210,40.9381139366872,-5.65603763786135,0,,Ubicado en logistica nacex,,,Polígono Industrial El Montalvo,
118231,Nissan Divensa Merida,"Polígono Industrial Cepansa, Distrito 6",Mérida,Badajoz,,210,38.9044871140917,-6.36409122150894,0,,punto de carga chademo en concesionario nissan,,,Polígono Industrial Cepansa,
118140,Macanaz,Paseo de la Ribera,Zaragoza,Zaragoza,50015,210,41.6601679571778,-0.880693402085399,0,https://www.ibil.es,Desde el Puente de Santiago en dirección Norte gire a la derecha y entre en la zona de aparcamiento.,946 123 123,ibil@ibil.es,,
118138,Easycharger - Tordesillas,"A62, Salida 142",Tordesillas,Valladolid,47132,210,41.5415607892263,-4.89648413744487,0,http://www.easycharger.es,Salida 142 dirección Villamarciel,979300600,info@easycharger.es,VP-5804,
118132,CastellonSuits.com,Plaza del Notario Mas 22,Castellón de la Plana,Castellón,12001,210,39.9880463,-0.0411383,0,,Para clientes del Edificio. Gratis durante 2019. Contactar por telefono para grabar matricula en lectores ,699307609,ceo@victornavarro.com,,
118059,ESSR les Alegries. ,Avinguda de les Alegríes 89-91,Lloret de Mar,Girona,17310,210,41.7135584673664,2.83138283827486,0,,,,,Can Roviralta,
118058,Estacion de Servicio Avia,"Calle 8, Poligono Industrial Guadamia",Ribadesella,Asturias,33549,210,43.4356225392299,-5.01453779378141,0,http://www.aviaenergias.es/profesionales/estaciones-de-servicio/red-de-estaciones/asturias/ribadesella/adenor-ribadesella,,,,,
118053,Area de Servei Vila-Sana,"Autovia A-2, Km 486",Vila-sana,Lleida,,210,41.643036732946904,0.894854871240796,0,,,,,,
118052,Avenida de los Picos de Europa,Avenida de los Picos de Europa,Cangas de Onís,Asturias,33550,210,43.35258395,-5.12532666805556,0,,,,,,
117931,E.S. Gorbea - AVIA,Urartea 23,Vitoria,Araba,01010,210,42.8640051264767,-2.71236091285118,0,,,,,,
117272,hotel port aventura,Carretera Tarragona - Salou,Tarragonés,Tarragonés,438040 SALOU,210,41.0839312000033,1.15480850932067,0,,Activable con token electromaps o con tarjeta que te dan en recepcion dejando 10€ de fianza.,,,Cap Salou,
117185,Casino Admiral Sevilla,Obra Casino Admiral,Tomares,Sevilla,41940,210,37.372215,-6.037036,0,,,+34 954 28 76 00,,,
115565,Avenida Fray Luis Amigo,Avenida Fray Luis Amigo 14,Segorbe,Valencian Community,12400,210,39.84834816160972,-0.4891379379788532,0,,,,,,
115564,Carrer Filà Alcodianos B,Carrer Filà Alcodianos B,Alicante,Alicante,03804,210,38.710307281887,-0.462582798938229,0,,,,,Centro,
115563,Carrer Salvador Espriu,Carrer Salvador Espriu,Tarragona,Tarragonès,43007,210,41.12084792380757,1.271997358279208,0,,,,,Sant Pere i Sant Pau,
115548,PDR Castelló d'Empuries,Carreró del Palau,Castellón de Ampurias,Alto Ampurdán,17486,210,42.2580739705749,3.07429350913878,0,,,,,,
115470,Gasolwin Balones,Ronda Sur,Valencia,Valencia,46870,210,38.8093045349801,-0.609188137418637,0,,,,,,
115469,Gasolwin Textil,Avenida del Textil 78,Valencia,Valencia,46870,210,38.8302988772982,-0.575772864279205,0,,,,,,
115455,CM-220,CM-220,Cuenca,Cuenca,,210,39.5505251411871,-1.90195754794922,0,,,,,,
115423,Nissan figueres,Avinguda de Roses,Alto Ampurdán,Alto Ampurdán,17485,210,42.2676185318252,2.99007653145758,0,,,,,Vilatenim,
115405,pdr empuribrava,Carrer Requesens,Castellón de Ampurias,Alto Ampurdán,17487,210,42.24514097200679,3.124193996418092,0,,,,,Empuriabrava,
115404,Estació de servei Ramell Alcarràs AS 24H,L-800 Carretera de Vallmanya C-157,Alcarràs,Segriá,25180,210,41.5760504408318,0.517009087226361,0,,,,,,
115368,Edrr Mont-roig del camp,Avinguda del Mar,Montroig,Bajo Campo,43892,210,41.0101144218267,0.938555635330496,0,,,,,Miami Playa,
115280,Petrem Trucks,Avinguda d'Àlguema,Santa Leocadia de Algama,Alto Ampurdán,17771,210,42.2310948523484,2.95631586511229,0,,,,,,
115279,Petrem Figueres,Avinguda Vilallonga,Alto Ampurdán,Alto Ampurdán,17600,210,42.2666578498045,2.9732054367539,0,,,,,Vilatenim,
115275,Edrr plaza creu de la ma,Carrer Nou,Alto Ampurdán,Alto Ampurdán,17600,210,42.259898000283066,2.9667110221362947,0,,,,,Vilatenim,
115274,EdRR Plaça de Josep Tarradellas,Plaça de Josep Tarradellas,Alto Ampurdán,Alto Ampurdán,17600,210,42.26902835030692,2.966850833173842,0,,,,,Vilatenim,
115224,nissan nikko center,Carretera Tarragona - Salou,Tarragona,Tarragonés,43006,210,41.1151404868412,1.2184399272848667,0,,,,,Torreforta,
115122, Magic Robin hood,Carrer Paradies,Alicante,Alicante,03580,210,38.565039604076205,-0.08592848325543745,0,,,,,,
115080,My recarga abalat dels sorells,Carrer del Pare Salvador Mollá,Albalat dels Sorells,Valencia,46134,210,39.5444049704657,-0.346822980091244,0,,,,,,
115078,Ayuntamiento de Aldaia,Plaça de la Constitució 5,Aldaia,Valencia,46960,210,39.464947045089,-0.460734915080479,0,,Frente al Ayuntamiento,,,,
115036,Plaça de Josep Umbert Ventura,Plaça de Josep Umbert Ventura,Sant Feliu de Codines,Vallès Oriental,08182,210,41.6889408353882,2.16430134143879,0,http://www.santfeliudecodines.cat,"En cas de dubte o problema contactar amb l'Ajuntament de Sant Feliu o al Policia local. 
In case of problems, please contact to the police office in front of the charge station.",+34938662889,,,
115035,Ikea Sabadell,C-58LD,Vallés Occidental,Vallés Occidental,08214,210,41.5104990050014,2.10588994308706,0,,,,,,
115034,Aldi sabadell,Carretera de Barcelona,Sabadell,Vallés Occidental,08203,210,41.5345581371554,2.1119712256866,0,,,,,,
114996,Complejo Tudanca Easy Charger,Carretera Madrid A1 km 134,Aranda de Duero,Burgos,09470,210,41.622981,-3.6871568,0,http://www.Easycharger.com,,,,,
114995,Parking Primo de Rivera,"Avda. General Primo d eRivera, 13",Cáceres,Cáceres,10001,210,39.472440001830876,-6.378859925646667,0,,,,info@parkingprimoderivera.com,,
114937,Trio Iberdrola,Avinguda de la Concòrdia,Sabadell,Vallés Occidental,08206,210,41.5588704140572,2.09648015312576,0,,,,,Ca n'Ustrell,
114896,Hotel-Restaurante el Molino. Carretera Madrid-Irun,Hotel,Ameyugo,Burgos,09280,210,42.651615,-3.084218,0,,,,,,
114873,Edrr Calafell,Carretera del Sanatori,Bajo Panadés,Bajo Panadés,43820,210,41.1900659878419,1.56815373843686,0,,,,,29,
114872,BP Nissan Satra,Avenida Valencia,Castellón,Castellón,12550,210,39.96450519934995,-0.06387766959755181,0,,,,,223,
114828,EdRR segur de calafell,C-31,Bajo Panadés,Bajo Panadés,43882,210,41.192674364022,1.60378596667677,0,,"Activar con llavero electromaps,tarjeta live o app evcharge",,,,
114826,Sortida Aparcament C.C Sant Cugat,Sortida Aparcament C.C Sant Cugat,Vallés Occidental,Vallés Occidental,08174,210,41.4827190556059,2.05132691987694,0,,,,,Can Vasconcel,
114825,EdRR Sant Cugat,Avigunda de la via Augusta,Sant Cugat,Catalonia,08174,210,41.4827189515639,2.05134352805021,0,,,,,,
114708,Ayuntamiento de utiel,"Av. del Deporte, 14",Utiel,Valencia,46300,210,39.5725669831043,-1.21092925854459,0,,,,,,
114703,Santi Enrique Nissan Barberá del Vallés ,Carretera de Barcelona,Vallés Occidental,Vallés Occidental,08210,210,41.5141529299426,2.12819904868776,0,,app nissancharge,,,,
114641,Gasolinera Coopelec,"Carr. Tabernes Chiva, 11, 46610 Guadasuar, Valencia, España",Guadassuar,Valencia,46610,210,39.18115986528907,-0.4765110931152705,0,," 6h-22h; S-D (Sat-Sun) 8h-14h, 15h-19h",,,,
114596,EdRR AMB Barbera del valles,Carrer d'Arquimedes,Vallés Occidental,Vallés Occidental,08210,210,41.5107643372904,2.13271375141643,0,,,,,6,
114567,Pdr espai tolra,Carrer de Portugal,Vallés Occidental,Vallés Occidental,08211,210,41.6089898643601,2.08527900965117,0,,,,,Airesol C,
114537,Hotel Spa Vilavella,Hotel Spa Vilavella,A Vilavella,Orense,32549,210,42.038277,-7.016485,0,,,+34 988 59 42 42,,,
